MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
383,UHF34,102,Winter 2012-13,1,1.53,,,1.5,
383,UHF34,102,Winter 2011-12,1,2.8,,,2.8,
383,UHF34,102,Winter 2010-11,1,4.25,,,4.2,
383,UHF34,102,Winter 2009-10,1,3.37,,,3.4,
383,UHF34,102,Winter 2008-09,1,5.38,,,5.4,
383,UHF34,103,Winter 2015-16,0,0.46,,,0.5,
383,UHF34,103,Winter 2014-15,0,1.54,,,1.5,
383,UHF34,103,Winter 2013-14,1,2.71,,,2.7,
383,UHF34,103,Winter 2012-13,1,3.15,,,3.1,
383,UHF34,103,Winter 2011-12,1,5.06,,,5.1,
383,UHF34,103,Winter 2010-11,1,7.67,,,7.7,
383,UHF34,103,Winter 2009-10,1,6.03,,,6.0,
383,UHF34,103,Winter 2008-09,1,9.48,,,9.5,
383,UHF34,104,Winter 2015-16,0,0.28,,,0.3,
383,UHF34,104,Winter 2014-15,0,0.96,,,1.0,
383,UHF34,104,Winter 2013-14,1,1.84,,,1.8,
383,UHF34,104,Winter 2012-13,1,1.54,,,1.5,
383,UHF34,104,Winter 2011-12,1,2.5,,,2.5,
383,UHF34,104,Winter 2010-11,1,4.27,,,4.3,
383,UHF34,104,Winter 2009-10,1,3.34,,,3.3,
383,UHF34,104,Winter 2008-09,1,5.15,,,5.2,
383,UHF34,201,Winter 2015-16,0,0.19,,,0.2,
383,UHF34,201,Winter 2014-15,0,0.58,,,0.6,
383,UHF34,201,Winter 2013-14,1,1.39,,,1.4,
383,UHF34,201,Winter 2012-13,1,1.17,,,1.2,
383,UHF34,201,Winter 2011-12,1,1.95,,,2.0,
383,UHF34,201,Winter 2010-11,1,3.66,,,3.7,
383,UHF34,201,Winter 2009-10,1,2.93,,,2.9,
383,UHF34,201,Winter 2008-09,1,4.25,,,4.2,
383,UHF34,202,Winter 2015-16,0,0.18,,,0.2,
383,UHF34,202,Winter 2014-15,0,0.46,,,0.5,
383,UHF34,202,Winter 2013-14,1,1.15,,,1.1,
383,UHF34,202,Winter 2012-13,1,0.91,,,0.9,
383,UHF34,202,Winter 2011-12,1,1.76,,,1.8,
383,UHF34,202,Winter 2010-11,1,3.42,,,3.4,
383,UHF34,202,Winter 2009-10,1,2.65,,,2.6,
383,UHF34,202,Winter 2008-09,1,4.14,,,4.1,
383,UHF34,203,Winter 2015-16,0,0.22,,,0.2,
383,UHF34,203,Winter 2014-15,0,0.52,,,0.5,
383,UHF34,203,Winter 2013-14,1,1.28,,,1.3,
383,UHF34,203,Winter 2012-13,1,1.11,,,1.1,
383,UHF34,203,Winter 2011-12,1,1.88,,,1.9,
383,UHF34,203,Winter 2010-11,1,3.91,,,3.9,
383,UHF34,203,Winter 2009-10,1,3.19,,,3.2,
383,UHF34,203,Winter 2008-09,1,4.62,,,4.6,
383,UHF34,204,Winter 2015-16,0,0.21,,,0.2,
383,UHF34,204,Winter 2014-15,0,0.47,,,0.5,
383,UHF34,204,Winter 2013-14,1,1.17,,,1.2,
383,UHF34,204,Winter 2012-13,1,1.01,,,1.0,
383,UHF34,204,Winter 2011-12,1,1.57,,,1.6,
383,UHF34,204,Winter 2010-11,1,3.36,,,3.4,
383,UHF34,204,Winter 2009-10,1,2.86,,,2.9,
383,UHF34,204,Winter 2008-09,1,3.89,,,3.9,
383,UHF34,205,Winter 2015-16,0,0.17,,,0.2,
383,UHF34,205,Winter 2014-15,0,0.43,,,0.4,
383,UHF34,205,Winter 2013-14,1,1.05,,,1.0,
383,UHF34,205,Winter 2012-13,1,0.76,,,0.8,
